The Pillow Book of Sei Sh?nagon,Sei Shōnagon,Literary Collections,4.02,3577,1991
Three Plays by Kobo Abe,Kōbō Abe,Fiction,3.91,76,1993
Discovering Plato,Alexandre Koyre,,3.26,7,1960
The Columbia Reader on Lesbians and Gay Men in Media Society and Politics,Larry P. Gross;James D. Woods,Social Science,3.93,15,1999
Poems Between Women,Emma Donoghue,Poetry,3.86,66,1999
Antigone's Claim,Judith Butler,Philosophy,3.76,406,2002
The Vital Illusion,Jean Baudrillard;Julia Witwer,Literary Criticism,3.84,110,2000
An Arab-Syrian Gentleman and Warrior in the Period of the Crusades,Usāmah ibn Munqidh;Philip Khuri Hitti,History,3.92,66,2000
William Faulkner,Nicolas Tredell,Literary Criticism,3.96,4,1999
Nathaniel Hawthorne The Scarlet Letter,Nathaniel Hawthorne,Literary Criticism,3.39,173,2000
The Poetry of Sylvia Plath,Claire Brennan,Literary Criticism,4.23,25,1999
The Intellectuals and the Flag,Todd Gitlin;Professor of Culture Journalism and Sociology Todd Gitlin,Political Science,3.59,2,2006
More Than You Know,Michael J. Mauboussin,Business & Economics,4.08,1238,2006
Nietzsche and Philosophy,Gilles Deleuze,Philosophy,4.16,48,2006
Remembering JFK,Jacques Lowe;Hugh Sidey,Presidents,4.34,9,2003
Oliver Twist,Pauline Francis;Charles Dickens,Juvenile Nonfiction,3.66,92,2003
20000 Leagues Under the Sea,Jules Verne;Pauline Francis,Children's stories,3.76,543,2004
Avid Editing,Sam Kauffmann,Performing Arts,3.83,5,2003
Directing the Documentary,Michael Rabiger,Performing Arts,4.23,173,2004
The Very Hungry Caterpillar,Eric Carle,Babytime resource,4.29,340101,1994
The Best of McSweeney's,Dave Eggers,Short stories American,3.81,68,2005
Stuart Little,Elwyn Brooks White,Little Stuart (Fictitious character),3.89,109,1946
The Dark Descent,David G. Hartwell,Horror tales English,4.11,2,1990
Zora Neale Hurston,Robert E. Hemenway,Biography & Autobiography,4.11,100,1980
Chicago Stories,James Thomas Farrell;Professor James T Farrell,Fiction,3.89,38,1998
Dante's Vita Nuova,Alighieri Dante;Dante Alighieri,Literary Criticism,3.87,59,1973
A Theory of Semiotics,Umberto Eco,Literary Criticism,4.01,991,1979
The Role of the Reader,Umberto Eco,Literary Criticism,3.94,220,1984
The Basic Problems of Phenomenology,Martin Heidegger,Philosophy,4.28,437,1988
Hegel's Phenomenology of Spirit,Martin Heidegger,Philosophy,4.19,114,1994
Dante's Inferno,Dante (Alighieri);Dante Alighieri,Poetry,4,44,1995
Introduction to Documentary,Bill Nichols,Performing Arts,3.77,194,2001
The Treason of Isengard,John Ronald Reuel Tolkien;Christopher Tolkien,English fiction,4.16,93,2002
The Lost Road,John Ronald Reuel Tolkien;Christopher Tolkien,,3.96,88,2002
The Lays of Beleriand,John Ronald Reuel Tolkien;Christopher Tolkien,Poetry,3.96,93,2002
The Lord of the Rings,J. R. R. Tolkien,Fiction,4.49,550,1991
The Silmarillion,John Ronald Reuel Tolkien,Fantasy,3.91,253,1999
The Monsters and the Critics,John Ronald Reuel Tolkien,Beowulf,3.93,3375,1997
The Hobbit Or There and Back Again,John Ronald Reuel Tolkien;Alan Lee,Baggins Bilbo (Fictitious character),4.26,535,1997
The Silmarillion,John Ronald Reuel Tolkien,Fantasy fiction English,3.91,237,1998
The Parallax View,Slavoj Žižek,Philosophy,4.01,984,2006
Structure and Interpretation of Computer Programs,Harold Abelson;Gerald Jay Sussman;Julie Sussman,Computers,4.45,3491,1996
The Man Who Tasted Shapes,Richard E. Cytowic,Medical,3.88,732,2003
Elbow Room,Daniel Clement Dennett,Philosophy,3.92,474,1984
Theory of Colours,Johann Wolfgang von Goethe;Donald Eastlake,Art,4.07,669,1970
An Odyssey in Learning and Perception,Eleanor J. Gibson,Psychology,4.5,0,1994
Pop Internationalism,Paul R. Krugman,Business & Economics,3.67,307,1997
Development Geography and Economic Theory,Paul R. Krugman,Business & Economics,3.99,74,1997
Inattentional Blindness,Arien Mack;Irvin Rock,Psychology,4.2,10,2000
The Language of New Media,Lev Manovich;Roger F. Malina;Sean Cubitt,Art,3.85,798,2001
Turtles Termites and Traffic Jams,Mitchel Resnick,Computers,3.85,126,1997
Looking Awry,Slavoj Žižek,Performing Arts,4.05,1276,1992
The Puppet and the Dwarf,Slavoj Žižek;Žižek;Stockholm Inst Of Transition Staff;Mladen Dolar;Alenka Zupancic,Philosophy,3.83,617,2003
Treatise on Happiness,Saint Thomas (Aquinas);Thomas Aquinas,Philosophy,3.84,73,1983
Marketing and the Bottom Line,Tim Ambler,Business & Economics,3.82,17,2003
Traders Guns & Money,Satyajit Das,Business & Economics,3.83,1398,2006
The Heights of Courage,Avigdor Kahalani,History,4.18,97,1992
C. S. Lewis,Bruce L. Edwards,Literary Criticism,4.43,6,2007
The Lost World of Agharti,Alec Maclellan,Body Mind & Spirit,3.79,23,1996
Zero,Charles Seife,Zero (The number),3.96,116,2003
Zen Buddhism & Psychoanalysis,Daisetz Teitaro Suzuki;Erich Fromm;Richard De Martino,Psychoanalysis and religion,3.94,517,1974
The Wanderer,Knut Hamsun;Gunnvor Stallybrass,English fiction,3.96,672,2001
Memoirs,Pablo Neruda,Poets Chilean,4.21,1205,2004
Paso Del Norte,Juan Rulfo,Fiction,4.19,321,1967
100 Love Sonnets,Pablo Neruda,Poetry,4.4,12284,1986
Long Day's Journey,Carlos A. Schwantes,History,4,4,1999
Philip Vera Cruz,Craig Scharlin;Lilia V Villanueva,Biography & Autobiography,3.87,45,2000
Mark Twain's Own Autobiography,Mark Twain,Authors American,3.83,9,1990
Letters to J. D. Salinger,Chris Kubica;Will Hochman,Biography & Autobiography,3.54,24,2002
The Poems of Alexander Pope,Alexander Pope,Poetry,3.95,158,1963
Psychoanalysis and Religion,Erich Fromm,Psychology,4.04,822,1950
Euthyphro Apology Crito Meno Gorgias Menexenus,Plato,Philosophy,4.14,112,1984
The Shaping of America: A Geographical Perspective on 500 Years of History,D. W. Meinig,History,4.15,25,1986
Seeing Like a State,James C. Scott,Political Science,4.19,2316,1998
Leonardo on Painting,Leonardo,Art,4.13,115,2001
Dreaming in Pictures,Douglas Robert Nickel;Lewis Carroll;San Francisco Museum of Modern Art,Photography,4.01,105,2002
Art and Beauty in the Middle Ages,Umberto Eco,Art,3.98,947,2002
Long Day's Journey Into Night,Eugene O'Neill,Drama,4.07,31450,2002
Marcel Proust,William C. Carter,Biography & Autobiography,4.32,13,2002
How Democratic is the American Constitution?,Robert A. Dahl,History,3.64,436,2003
The Voices of Morebath,Eamon Duffy,History,3.7,344,2003
Hamlet,William Shakespeare;Burton Raffel;Harold Bloom,Drama,4.01,769,2003
Cosmos,Witold Gombrowicz;Danuta Borchardt,Fiction,4.03,1801,2005
Cuba,Richard Gott,History,4.06,275,2005
Eva Hesse Drawing,Menil collection (Houston Tex.).;Eva Hesse;Drawing center (New York).;Drawing Center (New York N.Y.);Walker Art Center (Minneapolis Minn.).;Museum of Contemporary Art (Los Angeles Calif.),Art,4.54,52,2006
The Annotated Waste Land with Eliot's Contemporary Prose,Thomas Stearns Eliot;Lawrence S. Rainey,Literary Criticism,4.11,218,2006
Hannibal,Leonard Cottrell,History,3.89,128,1992
The Collapse of the Third Republic,William Lawrence Shirer,History,4.2,497,1994
The Complete Short Stories Of Robert Louis Stevenson,Charles Neider;Robert Louis Stevenson,Literary Collections,4.19,51,1998
Hemingway,Jeffrey Meyers,Literary Collections,4.03,190,1999
Unsung Heroes of Rock 'n' Roll,Nick Tosches,Biography & Autobiography,4.1,327,1999
The Dark Side Of Genius,Donald Spoto,Performing Arts,3.83,950,1999
Sammlung,Mark Twain,Literary Collections,4.32,190,2000
Johnny Cash,Michael Streissguth,Biography & Autobiography,3.79,277,2006
23 Days in July,John Wilcockson,Sports & Recreation,3.67,354,2005
75 Years of Little Golden Books: 1942-2017,Margaret Wise Brown;Ruth Krauss;Richard Scarry;Dennis R. Shealy;Kathryn Jackson;Byron Jackson;Janette Sebring Lowrey;Gertrude Crampton;Jane Werner Watson,Animals,4.23,1047,2017
The Deeper Meaning of Liff,Douglas Adams;John Lloyd,Humor,3.93,3924,2005
The Last Boleyn,Karen Harper,Fiction,4.05,8848,2006
Giada's Family Dinners,Giada De Laurentiis,Cooking,3.96,13866,2006
The Spy Who Barked,George Edward Stanley,Juvenile Fiction,3.47,24,2002
Terrorist,John Updike,Fiction,3.17,3405,2006
Beloved,Toni Morrison,Fiction,3.81,617,2006
The Name of the Rose,Umberto Eco,Fiction,4.12,1323,2006
The Road,Cormac McCarthy,Fiction,3.96,574745,2006
The Best of Wodehouse,Pelham Grenville Wodehouse,Fiction,4.4,400,2007
Buried Child,Sam Shepard,Drama,3.91,6558,2006
The Devil Wears Prada,Lauren Weisberger,Fiction,3.73,723487,2006
Death Match,Lincoln Child,Fiction,3.78,8496,2006
The Lighthouse,P. D. James,Fiction,3.81,10330,2006
If Beale Street Could Talk,James Baldwin,Fiction,4.24,14306,2006
A Million Little Pieces,James Frey,Biography & Autobiography,3.63,195863,2004
Robert Langdon Novels,Dan Brown,Art museum curators,3.82,1588890,2003
The Sunset Limited,Cormac McCarthy,Drama,3.96,6166,2006
A Walk in the Woods,Bill Bryson,Sports & Recreation,4.06,291489,2007
The Civil War,Shelby Foote,United States,4.53,6406,
The Alchemist's Daughter,Katharine McMahon,Fiction,3.24,3479,2006
Cesar's Way,Cesar Millan;Melissa Jo Peltier,Pets,3.74,6878,2006
Small Bites Big Nights,Govind Armstrong;Ann Wycoff;Alison Clare Steingold,Cooking,3.6,20,2007
Why Do Men Fall Asleep After Sex?,Mark Leyner;Billy Goldberg,Health & Fitness,3.56,1149,2006
Everyday Pasta,Giada De Laurentiis,Cooking,4.09,8719,2007
Dreams from My Father,Barack Obama,Biography & Autobiography,3.86,1187,2007
Gifted Hands,Ben Carson;Cecil B. Murphey,Biography & Autobiography,4.21,11328,1996
Trial by Fire,Terri Blackstock,Fiction,4.35,3119,2000
"""A"" is for Abductive",Leonard I. Sweet;Brian D. McLaren;Jerry Haselmayer,Religion,3.17,48,2003
Breach of Promise,James Scott Bell,Fiction,4,358,2004
Deadlock,James Scott Bell,Fiction,3.95,314,2002
Ever After,Karen Kingsbury,Fiction,4.32,10520,2006
Fanning the Flame,Christopher J. H. Wright,Religion,5,1,2003
The Church on the Other Side,Brian D. McLaren,Religion,3.58,201,2003
The Church in Emerging Culture,Andy Crouch,Religion,3.35,188,2003
Becoming a Contagious Christian,Mark Mittelberg;Lee Strobel;Bill Hybels,Religion,3.75,8,2007
Journey into God's Word,J. Scott Duvall;J. Daniel Hays,Religion,4.16,766,2005
Zondervan Handbook to the Bible,David Alexander;Pat Alexander,Religion,4.14,217,2005
Velvet Elvis,Rob Bell,Religion,3.78,19646,2005
Purpose Driven Life MM Camouflage Edition,Rick Warren D.Min.;Zondervan Publishing,Christian life,3.92,20,2004
A Search for What Makes Sense,Brian D. McLaren,Religion,3.59,129,2007
The Complete Green Letters,Miles J. Stanford,Religion,4.2,279,1983
Zondervan NIV Study Bible,Kenneth L. Barker;Donald W. Burdick,Bibles,4.7,4092,2002
How to Write a Damn Good Novel,James N. Frey,Language Arts & Disciplines,3.85,2093,1987
The Sun in the Morning,Mary Margaret Kaye,Biography & Autobiography,4.21,230,1990
The Awakening,Kate Chopin,Adultery,3.64,70,1993
James Herriot's Treasury for Children,James Herriot,Juvenile Nonfiction,4.44,9772,1992
Modern Classics of Science Fiction,Gardner Dozois,Fiction,4.15,88,1993
The Great Ape Project,Paola Cavalieri;Peter Singer,Nature,4.06,86,1993
White Man's Grave,Richard Dooling,Fiction,3.93,355,1995
Isak Dinesen,Judith Thurman,Biography & Autobiography,4.07,1015,1995
Four Weddings and a Funeral,Richard Curtis,Performing Arts,3.76,48,1996
With William Burroughs,William S. Burroughs;Victor Bockris,Biography & Autobiography,4.05,325,1996
The Everyday I Ching,Sarah Dening,Body Mind & Spirit,4.19,23,1997
The Far Pavilions,M. M. Kaye,Fiction,4.21,36300,1997
From Bondage,Henry Roth,Fiction,4.1,57,1997
Mary Queen of Scotland & The Isles,Margaret George,Fiction,4.05,11239,1997
The Communist Manifesto: Marx,John Toews,Political Science,3.54,93,1999
Through the Dark Labyrinth,Gordon Bowker,Biography & Autobiography,3.83,36,1997
I Capture the Castle,Dodie Smith,Fiction,4,62290,1948
Marilyn Manson,Kurt Reighley,Biography & Autobiography,3.39,112,1998
Radio On,Sarah Vowell,Literary Collections,3.42,1468,1997
Human Croquet,Kate Atkinson,Fiction,3.71,6602,1999
The Autobiography of Henry VIII,Margaret George,Fiction,4.25,23573,1998
Bachelor Brothers' Bed & Breakfast Pillow Book,Bill Richardson,Fiction,3.77,315,1998
One Thousand White Women,Jim Fergus,Fiction,3.88,97955,1999
Requiem for Harlem,Henry Roth,Fiction,4.16,51,1998
High Five,Janet Evanovich,Fiction,4.18,660,1999
James Tiptree Jr.,Julie Phillips,Biography & Autobiography,4.24,929,2006
Birds of America,Lorrie Moore,Fiction,4.11,11984,1999
And The Band Played on,Randy Shilts,Health & Fitness,4.39,18518,2000
We Wish to Inform You That Tomorrow We Will Be Killed with Our Families,Philip Gourevitch,History,4.25,23498,1999
Death in the Andamans,M. M. Kaye,Fiction,3.93,813,2000
Death in Berlin,M. M. Kaye,Fiction,3.89,839,2000
Death in Kashmir,M. M. Kaye,Fiction,3.95,1435,2000
Four Mothers,Shifra Horn;Dalya Bilu,Fiction,3.69,198,2000
Timbuktu,Paul Auster,Fiction,3.68,9200,1999
The Italian Girl,Patricia Hall,Fiction,3.4,33,2000
The Naked and the Dead,Norman Mailer,Fiction,3.94,20541,2000
Enchanted Evening,M. M. Kaye,Biography & Autobiography,4.38,97,2000
The Illustrated Story Of O,Pauline Reage,Photography,4,25,2001
Catfish and Mandala,Andrew X. Pham,Biography & Autobiography,3.96,4541,2000
The Satanic Verses,Salman Rushdie,Fiction,3.71,41709,2000
Absent in the Spring and Other Novels,Mary Westmacott;Agatha Christie,Fiction,4.19,88,2001
Round Ireland with a Fridge,Tony Hawks,Travel,3.79,14661,2001
An Unfortunate Woman,Richard Brautigan,Fiction,3.78,1312,2001
The Glass Bead Game,Hermann Hesse,Fiction,4.11,24035,2002
Emotionally Weird,Kate Atkinson,Fiction,3.45,5066,2001
A Writer's Workbook,Caroline Sharp;Elizabeth Gilbert,Language Arts & Disciplines,3.71,148,2002
Waiting for My Cats to Die,Stacy Horn,Biography & Autobiography,3.67,173,2002
Serious Girls,Maxine Swann,Fiction,3.19,202,2004
Lords of the White Castle,Elizabeth Chadwick,Fiction,4.21,1485,2002
The Christmas Shoes,Donna VanLiere,Fiction,4.23,31800,2001
Education As My Agenda,Gertrude S. Williams;Jo Ann Robinson,Biography & Autobiography,4.25,4,2005
Banvard's Folly,Paul Collins,History,3.97,498,2002
The Last Jew,Noah Gordon,Fiction,4.08,4119,1992
How to Write a Damn Good Mystery,James N. Frey,Language Arts & Disciplines,3.97,305,2004
Jenny and the Jaws of Life,Jincy Willett,Fiction,3.74,1285,2002
Plum Lovin',Janet Evanovich,Fiction,3.72,46237,2007
McCarthy's Bar,Pete McCarthy,Travel,3.79,8589,2003
The Pythons,Graham Chapman;John Cleese;Terry Gilliam;Michael Palin;Eric Idle;Terry Jones,Biography & Autobiography,4.08,73,2005
The Little Princesses,Marion Crawford,Biography & Autobiography,4,378,2003
The New York Times Guide to Essential Knowledge,The New York Times,Reference,4.09,150,2004
Little Children,Tom Perrotta,Fiction,3.62,25811,2004
The Gatekeeper,Terry Eagleton,Biography & Autobiography,3.8,94,2003
Dominion,Matthew Scully,Nature,4.16,1131,2003
SPQR VI: Nobody Loves a Centurion,John Maddox Roberts,Fiction,4.13,626,2003
Something Borrowed,Emily Giffin,Fiction,3.84,439930,2004
Something Borrowed,Emily Giffin,Fiction,3.84,24424,2005
P.S. Your Cat Is Dead,James Kirkwood,Fiction,3.75,1291,2003
Something Blue,Emily Giffin,Fiction,3.93,186552,2006
All Things Bright and Beautiful,James Herriot,Biography & Autobiography,4.31,60280,2004
Inside the Mind of Gideon Rayburn,Sarah Miller,Juvenile Fiction,3.39,1066,2006
Spider Mountain,P. T. Deutermann,Fiction,3.91,447,2006
Where the Mountain Casts Its Shadow,Maria Coffey,Biography & Autobiography,3.89,366,2005
Sideways,Rex Pickett,Fiction,3.69,4365,2004
Baby Proof,Emily Giffin,Fiction,3.71,136644,2006
Lean Mean Thirteen,Janet Evanovich,Fiction,4.09,78572,2007
The Last Wife of Henry VIII,Carolly Erickson,Fiction,3.88,10519,2006
The Forsaken,L. A. Banks,Fiction,4.35,1860,2006
A Woman of Substance,Barbara Taylor Bradford,Fiction,4.17,33783,2005
The Red Tent,Anita Diamant,Fiction,4.17,453899,2005
Dirty Little Secrets,Joy King,Fiction,4.16,302,2006
Think Like a Guy,Giuliana Depandi,Family & Relationships,3.15,115,2006
The Ravenscar Dynasty,Barbara Taylor Bradford,Fiction,3.61,1241,2006
The Devil in the Junior League,Linda Francis Lee,Fiction,3.62,3790,2006
The Silver Pigs,Lindsey Davis,Fiction,3.94,8592,2006
The Mystery Method,Mystery;Chris Odom,Family & Relationships,3.71,2059,2007
Marked,P. C. Cast;Kristin Cast,Juvenile Fiction,3.8,388266,2007
Let's Go Australia 9th Edition,Let's Go Inc,Travel,3.92,8,2006
The Paris Review Interviews I,The Paris Review,Biography & Autobiography,4.38,838,2006
More Plums in One,Janet Evanovich,Fiction,4.44,209,2007
James Herriot's Dog Stories,James Herriot,Pets,4.4,5558,2006
Beatrix Potter,Linda Lear,Biography & Autobiography,4.03,1270,2007
The Twenty-Seventh City,Jonathan Franzen,Fiction,3.12,3511,2001
Haussmann Or the Distinction,Paul LaFarge,Fiction,3.64,150,2002
The Journey to the East,Hermann Hesse,Fiction,3.7,7716,2003
This Side of Brightness,Colum McCann,Fiction,3.85,2410,2003
What Was She Thinking?,Zoë Heller,Fiction,3.71,13150,2004
Middlesex,Jeffrey Eugenides,Fiction,3.99,526111,2003
The Interpreter,Suki Kim,Fiction,3.55,917,2003
Hand to Mouth,Paul Auster,Biography & Autobiography,3.62,1552,2003
A Feather on the Breath of God,Sigrid Nunez,Fiction,3.87,447,2005
Galatea 2.2,Richard Powers,Fiction,3.72,2063,2004
Mason & Dixon,Thomas Pynchon,Fiction,4.06,7756,2004
The River at the Center of the World,Simon Winchester,Travel,3.92,1359,2004
Primo Levi,Ian Thomson,Biography & Autobiography,4.14,103,2004
Dry,Augusten Burroughs,Biography & Autobiography,4.02,75017,2004
A Home at the End of the World,Michael Cunningham,Fiction,3.9,14277,2004
Call It Sleep,Henry Roth,Fiction,3.83,292,2005
I Am Charlotte Simmons,Tom Wolfe,Fiction,3.41,20508,2005
Small Island,Andrea Levy,Fiction,3.93,20087,2004
Collected Prose,Paul Auster,Literary Collections,4.04,272,2005
Saints at the River,Ron Rash,Fiction,3.8,2853,2005
Chemistry and Other Stories,Ron Rash,Fiction,4.19,576,2007
Vita,Melania G. Mazzucco,Fiction,3.74,528,2006
Night Draws Near,Anthony Shadid,History,4.11,614,2006
A Woman in Berlin,Anonymous,Biography & Autobiography,4.32,5754,2006
The Brooklyn Follies,Paul Auster,Fiction,3.83,17317,2006
Limitations,Scott Turow,Fiction,3.33,1681,2006
The Price of the Ticket,James Baldwin,Literary Criticism,4.7,396,1985
The Humanoids,Jack Williamson,Fiction,3.75,880,1996
The Demon Princes Vol. 1,Jack Vance,Fiction,4.25,1109,1997
The Memory of Whiteness,Kim Stanley Robinson,Fiction,3.56,431,1996
Xenocide,Orson Scott Card,Fiction,3.79,115661,1996
The Dark Descent,Clive Barker;Ray Bradbury,Fiction,4.26,1959,1997
Ports of Call,Jack Vance,Fiction,3.53,395,1999
The Demon Princes Vol. 2,Jack Vance,Fiction,4.3,641,1997
Jack of Kinrowan,Charles de Lint,Fiction,4.11,3648,1999
Lurulu,Jack Vance,Fiction,3.58,268,2007
The Land of Laughs,Jonathan Carroll,Fiction,3.9,4218,2001
Tales of the Dying Earth,Jack Vance,Fiction,4.14,3919,2000
The Fantasies of Robert A. Heinlein,Robert A. Heinlein,Fiction,3.9,774,2002
Songmaster,Orson Scott Card,Fiction,3.73,6307,2002
Lovelock,Orson Scott Card;Kathryn H. Kidd,Fiction,3.46,2115,2001
Duel,Richard Matheson,Fiction,4.05,1752,2003
The Collected Stories of Arthur C. Clarke,Arthur C. Clarke,Fiction,4.3,3964,2002
Sword & Citadel,Gene Wolfe,Fiction,4.31,9103,1994
The Starry Rift,James Tiptree,Fiction,3.82,220,1994
Pacific Edge,Kim Stanley Robinson,Fiction,3.78,1154,1995
Devil's Backbone,Terry C. Johnston,Fiction,4.17,102,1991
The Circle,David Poyer,Fiction,4.08,337,1993
Faking It,Jennifer Crusie,Fiction,3.92,16443,2004
Welcome to Temptation,Jennifer Crusie,Fiction,3.95,28454,2004
Full Bloom,Janet Evanovich;Charlotte Hughes,Fiction,3.81,11877,2005
Full Scoop,Janet Evanovich;Charlotte Hughes,Fiction,3.79,11908,2006
