8500,EVE Online,12/15/2010,Multi-player;Online Multi-Player;MMO;Co-op;Online Co-op;Steam Trading Cards,Action;Free to Play;Massively Multiplayer;RPG;Strategy,Space;Massively Multiplayer;Sci-fi,8317,2832
8600,RACE 07,10/15/2007,Single-player;Multi-player,Racing,Racing;Simulation;Driving,1684,348
8790,GTR 2 FIA GT Racing Game,12/12/2012,Single-player;Multi-player,Racing;Simulation;Sports,Racing;Simulation;Sports,174,16
8800,Civilization IV: Beyond the Sword,7/24/2007,Single-player,Strategy,Strategy;Turn-Based Strategy;4X,1396,66
8870,BioShock Infinite,3/25/2013,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Action,FPS;Story Rich;Action,79442,3846
8880,Freedom Force,5/29/2009,Single-player;Multi-player,RPG;Strategy,RPG;Strategy;Superhero,197,150
8890,Freedom Force vs. the Third Reich,5/29/2009,Single-player;Multi-player,RPG;Strategy,RPG;Strategy;Superhero,121,28
8930,Sid Meier's Civilization® V,9/23/2010,Single-player;Multi-player;Steam Achievements;Steam Trading Cards;Steam Cloud,Strategy,Turn-Based Strategy;Strategy;Turn-Based,129030,5565
8970,Axel & Pixel,10/6/2010,Single-player;Steam Achievements,Indie,Indie;Point & Click,35,14
9000,Spear of Destiny,8/3/2007,Single-player;Steam Cloud,Action,Action;FPS;Classic,200,36
9010,Return to Castle Wolfenstein,8/3/2007,Single-player;Multi-player;Steam Cloud,Action,FPS;Action;Classic,3084,276
9030,QUAKE Mission Pack 2: Dissolution of Eternity,8/3/2007,Single-player;Multi-player;Steam Cloud,Action,Action;FPS;Shooter,143,15
9040,QUAKE Mission Pack 1: Scourge of Armagon,8/3/2007,Single-player;Multi-player;Steam Cloud,Action,Action;FPS;Shooter,205,13
9050,DOOM 3,8/3/2007,Single-player;Multi-player;Steam Cloud,Action,Horror;FPS;Action,2633,376
9060,HeXen II,8/3/2007,Single-player;Multi-player;Co-op;Steam Cloud,Action,Action;FPS;Classic,173,39
9160,Master Levels for Doom II,8/3/2007,Single-player;Steam Cloud,Action,Action;FPS;Classic,310,69
9180,Commander Keen,8/3/2007,Single-player;Steam Cloud,Action,Platformer;Classic;Action,737,51
9200,RAGE,10/3/2011,Single-player;Multi-player;Co-op;Steam Achievements;Partial Controller Support,Action,FPS;Post-apocalyptic;Action,9394,2882
9310,"Warhammer® 40,000: Dawn of War® – Winter Assault",8/7/2007,Single-player;Multi-player,Strategy,Strategy;Warhammer 40K;RTS,606,76
9340,Company of Heroes: Opposing Fronts,9/24/2007,Single-player;Multi-player;Steam Cloud,Action;Strategy,Strategy;RTS;Action,579,52
9350,Supreme Commander,9/28/2011,Single-player;Multi-player,Strategy,Strategy;RTS;Sci-fi,1065,162
9420,Supreme Commander: Forged Alliance,9/28/2011,Single-player;Multi-player,Strategy,Strategy;RTS;Sci-fi,4969,174
9450,"Warhammer® 40,000: Dawn of War® - Soulstorm",3/7/2008,Single-player;Multi-player;Steam Cloud,Strategy,Warhammer 40K;Strategy;RTS,4887,286
9460,Frontlines™: Fuel of War™,2/29/2008,Single-player;Co-op;Steam Cloud,Action,Action;FPS;Shooter,378,229
9480,Saints Row 2,1/7/2009,Single-player;Steam Cloud,Action,Open World;Action;Character Customization,9442,2881
9500,Gish,7/20/2007,Single-player;Multi-player,Indie,Indie;Platformer;Physics,160,94
9710,Desperados 2: Cooper's Revenge,3/12/2008,Single-player,Action,Action;Western;Strategy,42,54
9760,Act of War: High Treason,3/12/2008,Single-player;Multi-player,Action,Action;Strategy;RTS,157,38
9800,Death to Spies,3/12/2008,Single-player;Steam Cloud,Action;Adventure,Stealth;Action;Adventure,428,145
9850,Codename: Panzers - Cold War,5/6/2009,Single-player;Multi-player;Co-op,Simulation;Strategy,Strategy;Simulation;RTS,82,56
9880,Champions Online,6/14/2011,Multi-player;MMO;Co-op;Steam Achievements,Free to Play;Massively Multiplayer;RPG,Free to Play;Superhero;Massively Multiplayer,2081,823
9900,Star Trek Online,1/31/2012,Multi-player;MMO;Co-op;Steam Achievements;Full controller support;In-App Purchases,Free to Play;Massively Multiplayer;RPG,Free to Play;Sci-fi;Space,7639,2391
9940,Blade Kitten,5/22/2014,Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support;Steam Cloud,Action;Adventure,Anime;Platformer;Female Protagonist,746,149
9960,Haunted House™,9/28/2010,Single-player;Partial Controller Support,Adventure,Adventure,9,13
9970,Star Raiders,5/11/2011,Single-player;Partial Controller Support,Action,Action;Space,5,24
9980,The UnderGarden,11/10/2010,Single-player,Casual,Casual;Puzzle;Relaxing,48,24
10090,Call of Duty: World at War,11/18/2008,Single-player;Multi-player;Co-op,Action,Zombies;World War II;FPS,19595,1483
10100,King's Quest™ Collection,7/23/2009,Single-player,Adventure,Adventure;Point & Click;Classic,125,32
10110,Space Quest™ Collection,7/23/2009,Single-player,Adventure,Adventure;Point & Click;Classic,143,42
10120,Aces of the Galaxy™,7/23/2009,Single-player,Action;Casual,Action;Casual;Space,14,16
10130,TimeShift™,7/23/2009,Single-player;Multi-player,Action,Action;FPS;Time Manipulation,623,159
10140,3D Ultra™ Minigolf Adventures,7/23/2009,Single-player,Sports,Sports;Mini Golf;Golf,50,28
10150,Prototype™,6/12/2009,Single-player,Action;Adventure,Action;Open World;Adventure,3702,904
10180,Call of Duty®: Modern Warfare® 2,11/11/2009,Single-player;Multi-player;Co-op;Steam Achievements;Steam Cloud;Valve Anti-Cheat enabled,Action,Action;FPS;Multiplayer,30006,2826
10220,Postal III,2/17/2012,Single-player;Steam Achievements,Action,Action;Dark Humor;Gore,641,1101
10230,Dead Mountaineer's Hotel,10/28/2011,Single-player,Adventure,Adventure;Point & Click,25,63
10240,A Stroke of Fate: Operation Valkyrie,10/28/2011,Single-player,Adventure,Adventure;Point & Click,15,10
10250,PT Boats: Knights of the Sea,10/28/2011,Single-player;Multi-player,Simulation,Simulation;Naval,12,12
10260,PT Boats: South Gambit,10/28/2011,Single-player;Multi-player,Simulation,Simulation;Naval,5,10
10270,Disciples III: Reincarnation,2/14/2014,Single-player;Multi-player,RPG;Strategy,RPG;Turn-Based Strategy;Strategy,618,252
10460,The Club™,2/20/2008,Single-player;Multi-player;Partial Controller Support,Action,Action;Third-Person Shooter;Arcade,47,50
10500,Total War: EMPIRE – Definitive Edition,3/4/2009,Single-player;Multi-player;Steam Achievements;Steam Trading Cards;Stats,Strategy,Strategy;Historical;Military,14928,1719
10680,Aliens vs. Predator™,2/16/2010,Single-player;Multi-player;Co-op;Steam Achievements;Steam Cloud;Stats;Steam Leaderboards,Action,Action;FPS;Aliens,9448,1186
11020,TrackMania Nations Forever,4/16/2008,Single-player;Multi-player;Includes level editor,Racing,Racing;Free to Play;Multiplayer,8252,1244
11040,Sherlock Holmes - Nemesis,8/7/2008,Single-player,Adventure;RPG,Adventure;Detective;Point & Click,114,43
11050,Dracula Origin,8/7/2008,Single-player,Adventure,Adventure;Point & Click;Vampire,94,45
11130,Sherlock Holmes: The Mystery of the Mummy,8/6/2009,Single-player,Adventure,Adventure;Point & Click;Detective,59,130
11140,Sherlock Holmes: The Awakened - Remastered Edition,8/6/2009,Single-player,Adventure,Adventure;Point & Click;Lovecraftian,178,49
11150,Sherlock Holmes: The Silver Earring,8/6/2009,Single-player,Adventure,Adventure;Point & Click;Detective,98,54
11190,Sherlock Holmes versus Jack the Ripper,12/23/2009,Single-player,Adventure;RPG,Adventure;Point & Click;Detective,300,94
11200,Shadowgrounds Survivor,11/14/2007,Single-player;Shared/Split Screen;Steam Trading Cards;Includes level editor,Action,Action;Sci-fi;Isometric,328,239
11230,Gumboy Tournament,5/19/2008,Single-player;Multi-player,Casual;Indie;Racing,Indie;Casual;Racing,351,142
11240,Space Trader: Merchant Marine,10/23/2008,Single-player;Multi-player;Co-op;Steam Achievements,Action;Indie;Strategy,Action;Space;FPS,299,310
11250,Pacific Storm,6/24/2008,Single-player;Multi-player;Steam Trading Cards,Simulation;Strategy,Strategy;Simulation;World War II,20,9
11260,Pacific Storm Allies,8/18/2008,Single-player;Multi-player;Steam Trading Cards,Simulation;Strategy,Simulation;Strategy;World War II,78,56
11280,Penguins Arena: Sedna's World,12/18/2008,Single-player;Multi-player;Online Multi-Player;Steam Trading Cards,Action;Casual;Indie,Action;Casual;Indie,902,129
11330,Obulis,3/19/2009,Single-player;Steam Achievements,Casual;Indie,Puzzle;Casual;Indie,586,130
11340,Larva Mortus,3/19/2009,Single-player;Steam Achievements,Action;Indie,Action;Indie;Top-Down,523,161
11360,Chains,7/1/2009,Single-player,Indie,Indie;Puzzle;Physics,433,148
11450,Overlord™,11/12/2009,Single-player;Partial Controller Support,RPG,RPG;Villain Protagonist;Third Person,3439,276
11480,Soldiers: Heroes of World War II,7/3/2014,Single-player;Multi-player;Co-op,Strategy,Strategy;World War II;RTS,273,61
11560,Maelstrom: The Battle for Earth Begins,2/13/2009,Single-player,Strategy,Strategy;RTS,69,44
11590,Hospital Tycoon,2/13/2009,Single-player,Simulation,Simulation;Management;Singleplayer,175,301
12100,Grand Theft Auto III,1/4/2008,Single-player;Partial Controller Support,Action,Open World;Action;Classic,4718,750
12110,Grand Theft Auto: Vice City,1/10/2011,Single-player;Partial Controller Support,Action,Open World;Action;1980s,9817,819
12120,Grand Theft Auto: San Andreas,1/4/2008,Single-player,Action,Open World;Action;Multiplayer,26877,3243
12130,Manhunt,1/4/2008,Single-player,Action,Gore;Violent;Stealth,816,433
12140,Max Payne,1/4/2008,Single-player,Action,Noir;Action;Classic,3926,435
12150,Max Payne 2: The Fall of Max Payne,1/4/2008,Single-player,Action,Noir;Action;Third-Person Shooter,2506,172
12170,Grand Theft Auto,1/4/2008,Single-player,Action,Action;Classic;Open World,199,30
12180,Grand Theft Auto 2,1/4/2008,Single-player,Action,Action;Classic;Open World,184,17
12200,Bully: Scholarship Edition,10/21/2008,Single-player;Partial Controller Support,Action;Adventure,Open World;Action;Adventure,8504,1764
12210,Grand Theft Auto IV,12/2/2008,Single-player;Multi-player;Partial Controller Support,Action;Adventure,Open World;Action;Bowling,35240,18926
12220,Grand Theft Auto: Episodes from Liberty City,4/12/2010,Single-player;Multi-player,Action,Open World;Action;Multiplayer,6401,2345
12310,Culpa Innata,1/18/2008,Single-player,RPG;Casual;Adventure,Adventure;RPG;Sci-fi,57,14
12320,Sacred Gold,7/9/2008,Single-player,Action;RPG,RPG;Action;Hack and Slash,1489,319
12330,Darkstar One,2/13/2008,Single-player,Action,Action;Space;Sci-fi,256,59
12340,Jack Keane,6/27/2008,Single-player;Steam Trading Cards,Adventure,Adventure;Point & Click;Comedy,46,27
12360,FlatOut: Ultimate Carnage,8/26/2008,Single-player;Multi-player,Racing,Racing;Destruction;Multiplayer,1967,394
12390,Exodus from the Earth ,10/24/2008,Single-player;Multi-player;Partial Controller Support,Action,Action;FPS;Shooter,51,44
12420,Perimeter 2: New Earth,2/10/2009,Single-player;Multi-player,Strategy,Strategy;RTS,12,41
12430,SlamIt Pinball Big Score,2/23/2009,Single-player,Casual,Casual;Pinball,31,69
12440,Ankh 2: Heart of Osiris ,6/16/2009,Single-player,Adventure,Adventure;Point & Click;Comedy,23,17
12450,Ankh 3: Battle of the Gods,6/16/2009,Single-player,Adventure,Adventure;Point & Click,12,8
12460,BC Kings,6/16/2009,Single-player;Multi-player,Strategy,Strategy;RTS,85,76
12470,Port Royale 2,6/16/2009,Single-player,Strategy,Strategy;Trading;Pirates,174,95
12480,9th Company: Roots Of Terror,12/3/2009,Single-player,Strategy,Strategy;RTS;Military,86,67
12500,PuzzleQuest: Challenge of the Warlords,1/29/2008,Single-player;Multi-player;Steam Cloud,Casual,Puzzle;Match 3;Casual,561,80
12510,Prison Tycoon 3™: Lockdown,1/29/2008,Single-player,Strategy,Strategy;Simulation,18,89
12520,18 Wheels of Steel: American Long Haul,1/29/2008,Single-player,Racing,Simulation;Racing;Driving,245,111
12530,Hunting Unlimited™ 2008,1/29/2008,Single-player,Action;Adventure;Strategy,Action;Strategy;Adventure,29,9
12540,Mahjongg Investigations: Under Suspicion,7/29/2008,Single-player,Casual,Casual;Puzzle,21,6
12560,Ride! Carnival Tycoon,7/29/2008,Single-player,Simulation,Simulation;Management,15,26
12590,Sprint Cars Road to Knoxville,7/29/2008,Single-player;Multi-player,Racing,Racing,25,24
12600,Midnight Outlaw: 6 Hours to SunUp,7/29/2008,Single-player,Racing,Racing,10,27
12640,Drakensang,3/9/2009,Single-player,RPG,RPG;Fantasy;Party-Based RPG,238,72
12670,Mission Runway,7/17/2009,Single-player,Simulation,Simulation;Casual,14,6
12710,Overlord™: Raising Hell,11/12/2009,Single-player;Partial Controller Support,RPG,RPG;Action;Villain Protagonist,946,75
12770,Rise of the Argonauts,1/7/2009,Single-player;Full controller support,RPG,RPG;Action;Adventure,365,178
12790,Damnation,5/22/2009,Single-player;Multi-player;Co-op,Action;Adventure,Action;Adventure;Steampunk,132,182
12810,Overlord II,6/24/2009,Single-player,RPG,RPG;Villain Protagonist;Fantasy,2116,306
12830,Operation Flashpoint: Dragon Rising,10/8/2009,Single-player;Partial Controller Support,Action,Action;FPS;Tactical,1024,580
13000,Ninja Reflex: Steamworks Edition,3/21/2008,Single-player;Multi-player;Steam Achievements,Casual;Indie,Indie;Casual;Ninja,48,4
13140,America's Army 3,6/17/2009,Single-player;Multi-player;Steam Achievements;Steam Cloud,Action,Action;Free to Play;FPS,1515,723
13200,Unreal 2: The Awakening,3/17/2008,Single-player,Action,Action;FPS;Sci-fi,240,100
13210,Unreal Tournament 3 Black,3/5/2009,Single-player;Multi-player;Co-op;Steam Achievements,Action,FPS;Action;Multiplayer,2414,278
13230,Unreal Tournament 2004: Editor's Choice Edition,3/17/2004,Single-player;Multi-player;Steam Trading Cards,Action,FPS;Arena Shooter;Action,2211,66
13240,Unreal Tournament: Game of the Year Edition,3/17/2008,Single-player;Multi-player,Action,Classic;FPS;Action,2134,65
13250,Unreal Gold,3/17/2008,Single-player;Multi-player,Action,Classic;FPS;Action,1228,132
13500,Prince of Persia: Warrior Within™,8/27/2009,Single-player,Action;Adventure,Action;Adventure;Parkour,657,101
13520,Far Cry®,4/1/2008,Single-player,Action,FPS;Action;Classic,3099,609
13530,Prince of Persia: The Two Thrones™,8/27/2009,Single-player;Partial Controller Support,Action;Adventure,Action;Adventure;Platformer,365,109
13540,Tom Clancy's Rainbow Six® Vegas,4/9/2008,Single-player;Multi-player,Action,Action;FPS;Tactical,371,106
13560,Tom Clancy's Splinter Cell®,4/1/2008,Single-player,Action,Stealth;Action;Third Person,900,147
13570,Tom Clancy's Splinter Cell Chaos Theory®,8/27/2009,Single-player,Action,Stealth;Action;Third Person,1777,140
13580,Tom Clancy's Splinter Cell Double Agent®,2/13/2009,Single-player,Action,Stealth;Action;Third Person,356,454
13600,Prince of Persia®: The Sands of Time,8/27/2009,Single-player,Action;Adventure,Action;Adventure;Parkour,831,122
13620,Tom Clancy's Ghost Recon® Desert Siege™,7/15/2008,Single-player;Multi-player,Action,Action;FPS;Tactical,34,2
15000,Tom Clancy's Rainbow Six Lockdown™,8/27/2009,Single-player;Multi-player,Action,Action;FPS;Tactical,80,79
15080,Rayman Raving Rabbids™,6/13/2008,Single-player,Action;Adventure,Adventure;Action;Psychological Horror,239,80
15100,Assassin's Creed™: Director's Cut Edition,4/9/2008,Single-player;Partial Controller Support,Action;Adventure,Action;Adventure;Open World,5743,1162
15120,Tom Clancy's Rainbow Six® Vegas 2,4/16/2008,Single-player;Multi-player;Co-op,Action,Action;Tactical;FPS,2582,456
15130,Beyond Good and Evil™,5/13/2008,Single-player,Action;Adventure,Adventure;Female Protagonist;Action,1823,186
15160,Petz® Horsez® 2,8/27/2009,Single-player,Simulation,Simulation;Horses;Family Friendly,76,38
15170,Heroes of Might & Magic V,5/13/2008,Single-player,Strategy,Strategy;Turn-Based Strategy;Fantasy,1258,183
15190,Brothers in Arms: Road to Hill 30™,5/13/2008,Single-player,Action,Action;FPS;World War II,624,100
15200,Silent Hunter®: Wolves of the Pacific,8/27/2009,Single-player;Multi-player,Simulation,Simulation;Submarine;World War II,234,128
15210,Silent Hunter® III,6/13/2008,Single-player;Multi-player;Co-op,Simulation,Simulation;Naval;World War II,685,113
15240,Silent Hunter®: Wolves of the Pacific U-Boat Missions,8/27/2009,Single-player;Multi-player,Simulation,Simulation;Submarine;World War II,70,24
15270,Cold Fear™,5/13/2008,Single-player,Action,Horror;Action;Survival Horror,272,40
15300,Tom Clancy's Ghost Recon®,7/15/2008,Single-player;Co-op,Action,Tactical;FPS;Action,536,45
15320,IL-2 Sturmovik: 1946,6/13/2008,Single-player;Multi-player;Steam Cloud;Includes level editor,Simulation,Simulation;Flight;World War II,1287,185
15370,Heroes of Might & Magic V: Tribes of the East,10/10/2008,Single-player,Strategy,Strategy;Turn-Based Strategy;Turn-Based,759,66
15380,Heroes of Might & Magic V: Hammers of Fate,10/10/2008,Single-player,Strategy,Strategy;Turn-Based Strategy;Turn-Based,84,21
15390,Brothers in Arms: Hell's Highway™,10/8/2008,Single-player,Action,Action;World War II;FPS,823,98
15400,Harvest: Massive Encounter,1/23/2009,Single-player;Steam Achievements,Strategy;Indie,Strategy;Indie;Tower Defense,89,21
15500,The Wonderful End of the World,7/17/2008,Single-player;Steam Achievements;Partial Controller Support,Indie;Casual,Indie;Casual;Action,402,135
15520,AaAaAA!!! - A Reckless Disregard for Gravity,9/3/2009,Single-player;Steam Achievements;Steam Leaderboards,Action;Indie;Sports,Action;Indie;First-Person,547,103
15560,AaaaaAAaaaAAAaaAAAAaAAAAA!!! for the Awesome,11/23/2011,Single-player;Steam Achievements;Full controller support;Steam Leaderboards,Action;Indie;Sports,Indie;Action;First-Person,747,252
15620,"Warhammer 40,000: Dawn of War II",2/18/2009,Single-player;Multi-player;Co-op;Steam Trading Cards;Steam Cloud,Strategy,Strategy;Warhammer 40K;RTS,5626,755
15700,Oddworld: Abe's Oddysee®,8/28/2008,Single-player;Steam Trading Cards,Adventure,Adventure;Platformer;Classic,2739,442
15710,Oddworld: Abe's Exoddus®,8/28/2008,Single-player,Adventure,Adventure;Platformer;2D,806,48
15740,Oddworld: Munch's Oddysee,12/20/2010,Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support,Action;Adventure;Strategy,Adventure;Action;Strategy,437,155
15750,Oddworld: Stranger's Wrath HD,12/20/2010,Single-player;Steam Achievements,Action;Adventure;Strategy,Adventure;Action;Singleplayer,759,139
15800,Planet Busters,6/30/2008,Single-player;Steam Achievements;Partial Controller Support,Indie;Casual,Indie;Casual,1,1
15900,7 Wonders II,6/10/2008,Single-player,Casual,Casual;Puzzle;Match 3,92,29
15910,Luxor Amun Rising,6/10/2008,Single-player,Casual,Casual,6,3
15920,Luxor 2,6/10/2008,Single-player,Casual,Casual,7,14
15930,Luxor 3,6/10/2008,Single-player,Casual,Casual;Match 3;Puzzle,52,14
